task1.time	task1.S1	task1.S2
0.0	5.0	0.0
0.1	4.52418821726	0.475811782737
0.2	4.09366338555	0.906336614454
0.3	3.70412341997	1.29587658003
0.4	3.35164526149	1.64835473851
0.5	3.03269463211	1.96730536789
0.6	2.74409083869	2.25590916131
0.7	2.48295350374	2.51704649626
0.8	2.24666797468	2.75333202532
0.9	2.03286510428	2.96713489572
1.0	1.83940404286	3.16059595714
1.1	1.66435249819	3.33564750181
1.2	1.50596059897	3.49403940103
1.3	1.36264325371	3.63735674629
1.4	1.23296550004	3.76703449996
1.5	1.11562884019	3.88437115981
1.6	1.00945818011	3.99054181989
1.7	0.913391092531	4.08660890747
1.8	0.826466589715	4.17353341028
1.9	0.747814560073	4.25218543993
2.0	0.676647671306	4.32335232869
2.1	0.612253525701	4.3877464743
2.2	0.55398754213	4.44601245787
2.3	0.501266353237	4.49873364676
2.4	0.453562339173	4.54643766083
2.5	0.410398286617	4.58960171338
2.6	0.371342084507	4.62865791549
2.7	0.336002763003	4.663997237
2.8	0.304026574024	4.69597342598
2.9	0.275093445187	4.72490655481
3.0	0.248913711115	4.75108628889
3.1	0.225225335147	4.77477466485
3.2	0.203791370131	4.79620862987
3.3	0.184397240648	4.81560275935
3.4	0.166848802261	4.83315119774
3.5	0.150970394226	4.84902960577
3.6	0.136603078204	4.8633969218
3.7	0.123603022301	4.8763969777
3.8	0.111840088137	4.88815991186
3.9	0.101196627729	4.89880337227
4.0	0.0915660888886	4.90843391111
4.1	0.0828520650128	4.91714793499
4.2	0.0749673280501	4.92503267195
4.3	0.067832953863	4.93216704614
4.4	0.0613775235618	4.93862247644
4.5	0.0555364046071	4.94446359539
4.6	0.0502511832004	4.9497488168
4.7	0.0454689484989	4.9545310515
4.8	0.0411418277194	4.95885817228
4.9	0.0372265059227	4.96277349408
5.0	0.033683791681	4.96631620832
5.1	0.0304782224415	4.96952177756
5.2	0.0275776986007	4.9724223014
5.3	0.0249532170447	4.97504678296
5.4	0.0225785037238	4.97742149628
5.5	0.0204297863708	4.97957021363
5.6	0.0184855560323	4.98151444397
5.7	0.0167263513858	4.98327364861
5.8	0.0151345636549	4.98486543635
5.9	0.0136942509486	4.98630574905
6.0	0.0123910125485	4.98760898745
6.1	0.011211801627	4.98878819837
6.2	0.0101448135493	4.98985518645
6.3	0.00917936758695	4.99082063241
6.4	0.00830579981295	4.99169420019
6.5	0.00751536622632	4.99248463377
6.6	0.00680015080679	4.99319984919
6.7	0.00615300191115	4.99384699809
6.8	0.00556744137495	4.99443255863
6.9	0.00503760735034	4.99496239265
7.0	0.00455819609404	4.99544180391
7.1	0.00412440878069	4.99587559122
7.2	0.00373190339608	4.9962680966
7.3	0.00337674921076	4.99662325079
7.4	0.00305539457879	4.99694460542
7.5	0.00276462289632	4.9972353771
7.6	0.00250152333528	4.99749847666
7.7	0.00226346220878	4.99773653779
7.8	0.00204805655945	4.99795194344
7.9	0.00185315027039	4.99814684973
8.0	0.00167679152692	4.99832320847
8.1	0.00151721650328	4.9984827835
8.2	0.00137282806414	4.99862717194
8.3	0.00124218077439	4.99875781923
8.4	0.00112396682053	4.99887603318
8.5	0.00101700289504	4.9989829971
8.6	0.000920218333482	4.99907978167
8.7	0.000832643958695	4.99916735604
8.8	0.000753403811379	4.99924659619
8.9	0.000681704871127	4.99931829513
9.0	0.000616829375585	4.99938317062
9.1	0.000558127901985	4.9994418721
9.2	0.000505012854095	4.99949498715
9.3	0.000456952571316	4.99954304743
9.4	0.000413465807913	4.99958653419
9.5	0.000374117538642	4.99962588246
9.6	0.000338514009045	4.99966148599
9.7	0.000306298798536	4.9996937012
9.8	0.000277149422323	4.99972285058
9.9	0.000250774097131	4.9997492259
10.0	0.000226908815865	4.99977309118
