task1.time	task1.S1	task1.S2
0.0	5.0	0.0
0.06	4.43460476999	0.565395230009
0.12	3.93315681062	1.06684318938
0.18	3.48842416923	1.51157583077
0.24	3.09396101651	1.90603898349
0.3	2.7440917264	2.2559082736
0.36	2.43378820126	2.56621179874
0.42	2.15857378813	2.84142621187
0.48	1.91447596701	3.08552403299
0.54	1.69797750504	3.30202249496
0.6	1.50596123557	3.49403876443
0.66	1.33566017381	3.66433982619
0.72	1.18461819864	3.81538180136
0.78	1.05065668574	3.94934331426
0.84	0.931843896647	4.06815610335
0.9	0.826466874488	4.17353312551
0.96	0.733006370685	4.26699362932
1.02	0.650114835104	4.3498851649
1.08	0.576597053107	4.42340294689
1.14	0.511392977949	4.48860702205
1.2	0.453562457694	4.54643754231
1.26	0.40227166438	4.59772833562
1.32	0.356781060343	4.64321893966
1.38	0.316434734408	4.68356526559
1.44	0.280650947712	4.71934905229
1.5	0.248913747638	4.75108625236
1.56	0.220765528418	4.77923447158
1.62	0.195800432486	4.80419956751
1.68	0.173658481045	4.82634151895
1.74	0.154020421596	4.8459795784
1.8	0.136603119434	4.86339688057
1.86	0.121155441691	4.87884455831
1.92	0.107454654707	4.89254534529
1.98	0.0953032125027	4.9046967875
2.04	0.0845259084461	4.91547409155
2.1	0.074967349023	4.92503265098
2.16	0.0664897132897	4.93351028671
2.22	0.0589707656918	4.94102923431
2.28	0.0523020936001	4.9476979064
2.34	0.0463875441549	4.95361245585
2.4	0.0411418378778	4.95885816212
2.46	0.0364893390636	4.96351066094
2.52	0.0323629652205	4.96763703478
2.58	0.0287032198365	4.97129678016
2.64	0.0254573345234	4.97454266548
2.7	0.022578508172	4.97742149183
2.76	0.020025232146	4.97997476785
2.82	0.0177606917867	4.98223930821
2.88	0.0157522355976	4.9842477644
2.94	0.0139709044559	4.98602909554
3.0	0.0123910140628	4.98760898594
3.06	0.0109897846125	4.98901021539
3.12	0.00974701233923	4.99025298766
3.18	0.00864477820776	4.99135522179
3.24	0.00766718954579	4.99233281045
3.3	0.00680015089424	4.99319984911
3.36	0.00603116077047	4.99396883923
3.42	0.00534913141448	4.99465086859
3.48	0.00474422891901	4.99525577108
3.54	0.00420773143832	4.99579226856
3.6	0.00373190343149	4.99626809657
3.66	0.00330988391426	4.99669011609
3.72	0.00293558778669	4.99706441221
3.78	0.00260361869515	4.9973963813
3.84	0.00230919011504	4.99769080988
3.9	0.0020480568026	4.9979519432
3.96	0.00181645358452	4.99818354642
4.02	0.00161104106955	4.99838895893
4.08	0.00142885749919	4.9985711425
4.14	0.0012672760434	4.99873272396
4.2	0.00112396692543	4.99887603307
4.26	0.000996863829751	4.99900313617
4.32	0.000884134108743	4.99911586589
4.38	0.000784152358511	4.99921584764
4.44	0.000695476982878	4.99930452302
4.5	0.000616829407612	4.99938317059
4.56	0.00054707564521	4.99945292435
4.62	0.000485209944397	4.99951479006
4.68	0.00043034028863	4.99956965971
4.74	0.000381675534475	4.99961832447
4.8	0.000338514004446	4.999661486
4.86	0.000300233369806	4.99969976663
4.92	0.000266281677467	4.99973371832
4.98	0.000236169391609	4.99976383061
5.04	0.000209462335261	4.99979053766
5.1	0.000185775430085	4.99981422457
5.16	0.000164767144089	4.99983523286
5.22	0.000146134567215	4.99985386543
5.28	0.000129609043806	4.99987039096
5.34	0.000114952298966	4.9998850477
5.4	0.000101953002971	4.999898047
5.46	9.04237241946e-05	4.99990957628
5.52	8.01982266025e-05	4.99991980177
5.58	7.1129072865e-05	4.99992887093
5.64	6.30854966425e-05	4.9999369145
5.7	5.59515132007e-05	4.99994404849
5.76	4.96242716689e-05	4.99995037573
5.82	4.40125421774e-05	4.99995598746
5.88	3.90354115235e-05	4.99996096459
5.94	3.46211165179e-05	4.99996537888
6.0	3.07060092627e-05	4.99996929399
